codigo;descrição;NCM
1;"Tributado; CST Entrada 50; CST Saida 01";84243010
1;"Tributado; CST Entrada 50; CST Saida 01";84243020
1;"Tributado; CST Entrada 50; CST Saida 01";84243030
1;"Tributado; CST Entrada 50; CST Saida 01";84243090
1;"Tributado; CST Entrada 50; CST Saida 01";84244100
1;"Tributado; CST Entrada 50; CST Saida 01";84244900
1;"Tributado; CST Entrada 50; CST Saida 01";84248221
1;"Tributado; CST Entrada 50; CST Saida 01";84248229
1;"Tributado; CST Entrada 50; CST Saida 01";84248290
1;"Tributado; CST Entrada 50; CST Saida 01";84248910
1;"Tributado; CST Entrada 50; CST Saida 01";84248920
1;"Tributado; CST Entrada 50; CST Saida 01";84248990
1;"Tributado; CST Entrada 50; CST Saida 01";84249010
1;"Tributado; CST Entrada 50; CST Saida 01";84249090
1;"Tributado; CST Entrada 50; CST Saida 01";84251100
1;"Tributado; CST Entrada 50; CST Saida 01";84251910
1;"Tributado; CST Entrada 50; CST Saida 01";84251990
1;"Tributado; CST Entrada 50; CST Saida 01";84253110
1;"Tributado; CST Entrada 50; CST Saida 01";84253190
1;"Tributado; CST Entrada 50; CST Saida 01";84253910
1;"Tributado; CST Entrada 50; CST Saida 01";84253990
1;"Tributado; CST Entrada 50; CST Saida 01";84254100
1;"Tributado; CST Entrada 50; CST Saida 01";84254200
1;"Tributado; CST Entrada 50; CST Saida 01";84254910
1;"Tributado; CST Entrada 50; CST Saida 01";84254990
1;"Tributado; CST Entrada 50; CST Saida 01";84261100
1;"Tributado; CST Entrada 50; CST Saida 01";84261200
1;"Tributado; CST Entrada 50; CST Saida 01";84261900
1;"Tributado; CST Entrada 50; CST Saida 01";84262000
1;"Tributado; CST Entrada 50; CST Saida 01";84263000
1;"Tributado; CST Entrada 50; CST Saida 01";84264110
1;"Tributado; CST Entrada 50; CST Saida 01";84264190
1;"Tributado; CST Entrada 50; CST Saida 01";84264910
1;"Tributado; CST Entrada 50; CST Saida 01";84264990
1;"Tributado; CST Entrada 50; CST Saida 01";84269100
1;"Tributado; CST Entrada 50; CST Saida 01";84269900
1;"Tributado; CST Entrada 50; CST Saida 01";84271011
1;"Tributado; CST Entrada 50; CST Saida 01";84271019
1;"Tributado; CST Entrada 50; CST Saida 01";84271090
1;"Tributado; CST Entrada 50; CST Saida 01";84272010
1;"Tributado; CST Entrada 50; CST Saida 01";84272090
1;"Tributado; CST Entrada 50; CST Saida 01";84279000
1;"Tributado; CST Entrada 50; CST Saida 01";84281000
1;"Tributado; CST Entrada 50; CST Saida 01";84282010
1;"Tributado; CST Entrada 50; CST Saida 01";84282090
1;"Tributado; CST Entrada 50; CST Saida 01";84283100
1;"Tributado; CST Entrada 50; CST Saida 01";84283200
1;"Tributado; CST Entrada 50; CST Saida 01";84283300
1;"Tributado; CST Entrada 50; CST Saida 01";84283910
1;"Tributado; CST Entrada 50; CST Saida 01";84283920
1;"Tributado; CST Entrada 50; CST Saida 01";84283930
1;"Tributado; CST Entrada 50; CST Saida 01";84283990
1;"Tributado; CST Entrada 50; CST Saida 01";84284000
1;"Tributado; CST Entrada 50; CST Saida 01";84286000
1;"Tributado; CST Entrada 50; CST Saida 01";84287000
1;"Tributado; CST Entrada 50; CST Saida 01";84289010
1;"Tributado; CST Entrada 50; CST Saida 01";84289020
1;"Tributado; CST Entrada 50; CST Saida 01";84289030
1;"Tributado; CST Entrada 50; CST Saida 01";84289090
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84291110
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84291190
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84291910
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84291990
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84292010
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84292090
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84293000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84294000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295111
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295119
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295121
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295129
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295191
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295192
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295199
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295211
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295212
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295219
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295220
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295290
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84295900
1;"Tributado; CST Entrada 50; CST Saida 01";84301000
1;"Tributado; CST Entrada 50; CST Saida 01";84302000
1;"Tributado; CST Entrada 50; CST Saida 01";84303110
1;"Tributado; CST Entrada 50; CST Saida 01";84303190
1;"Tributado; CST Entrada 50; CST Saida 01";84303910
1;"Tributado; CST Entrada 50; CST Saida 01";84303990
1;"Tributado; CST Entrada 50; CST Saida 01";84304110
1;"Tributado; CST Entrada 50; CST Saida 01";84304120
1;"Tributado; CST Entrada 50; CST Saida 01";84304130
1;"Tributado; CST Entrada 50; CST Saida 01";84304190
1;"Tributado; CST Entrada 50; CST Saida 01";84304910
1;"Tributado; CST Entrada 50; CST Saida 01";84304920
1;"Tributado; CST Entrada 50; CST Saida 01";84304990
1;"Tributado; CST Entrada 50; CST Saida 01";84305000
1;"Tributado; CST Entrada 50; CST Saida 01";84306100
1;"Tributado; CST Entrada 50; CST Saida 01";84306911
1;"Tributado; CST Entrada 50; CST Saida 01";84306919
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84306990
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84311010
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84311090
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84312011
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84312019
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84312090
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84313110
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84313190
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84313900
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314100
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314200
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314310
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314390
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314910
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314921
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314922
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314923
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84314929
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84321000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84322100
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84322900
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84323110
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84323190
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84323910
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84323990
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84324000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84324100
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84324200
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84328000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84329000
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84331100
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84331900
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84332010
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84332090
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84333000
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84334000
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84335100
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84335200
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84335300
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84335911
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84335919
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84335990
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84336010
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84336021
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84336029
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84336090
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84339010
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84339090
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84341000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84342010
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84342090
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84349000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84351000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84359000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84361000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84362100
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84362900
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84368000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84369100
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84369900
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84371000
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84378010
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84378090
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84379000
1;"Tributado; CST Entrada 50; CST Saida 01";84381000
1;"Tributado; CST Entrada 50; CST Saida 01";84382011
1;"Tributado; CST Entrada 50; CST Saida 01";84382019
1;"Tributado; CST Entrada 50; CST Saida 01";84382090
1;"Tributado; CST Entrada 50; CST Saida 01";84383000
1;"Tributado; CST Entrada 50; CST Saida 01";84384000
1;"Tributado; CST Entrada 50; CST Saida 01";84385000
1;"Tributado; CST Entrada 50; CST Saida 01";84386000
1;"Tributado; CST Entrada 50; CST Saida 01";84388010
1;"Tributado; CST Entrada 50; CST Saida 01";84388020
1;"Tributado; CST Entrada 50; CST Saida 01";84388090
1;"Tributado; CST Entrada 50; CST Saida 01";84389000
1;"Tributado; CST Entrada 50; CST Saida 01";84391010
1;"Tributado; CST Entrada 50; CST Saida 01";84391020
1;"Tributado; CST Entrada 50; CST Saida 01";84391030
1;"Tributado; CST Entrada 50; CST Saida 01";84391090
1;"Tributado; CST Entrada 50; CST Saida 01";84392000
1;"Tributado; CST Entrada 50; CST Saida 01";84393010
1;"Tributado; CST Entrada 50; CST Saida 01";84393020
1;"Tributado; CST Entrada 50; CST Saida 01";84393030
1;"Tributado; CST Entrada 50; CST Saida 01";84393090
1;"Tributado; CST Entrada 50; CST Saida 01";84399100
1;"Tributado; CST Entrada 50; CST Saida 01";84399910
1;"Tributado; CST Entrada 50; CST Saida 01";84399990
1;"Tributado; CST Entrada 50; CST Saida 01";84401011
1;"Tributado; CST Entrada 50; CST Saida 01";84401019
1;"Tributado; CST Entrada 50; CST Saida 01";84401020
1;"Tributado; CST Entrada 50; CST Saida 01";84401090
1;"Tributado; CST Entrada 50; CST Saida 01";84409000
1;"Tributado; CST Entrada 50; CST Saida 01";84411010
1;"Tributado; CST Entrada 50; CST Saida 01";84411090
1;"Tributado; CST Entrada 50; CST Saida 01";84412000
1;"Tributado; CST Entrada 50; CST Saida 01";84413010
1;"Tributado; CST Entrada 50; CST Saida 01";84413090
1;"Tributado; CST Entrada 50; CST Saida 01";84414000
1;"Tributado; CST Entrada 50; CST Saida 01";84418000
1;"Tributado; CST Entrada 50; CST Saida 01";84419000
1;"Tributado; CST Entrada 50; CST Saida 01";84423010
1;"Tributado; CST Entrada 50; CST Saida 01";84423020
1;"Tributado; CST Entrada 50; CST Saida 01";84423090
1;"Tributado; CST Entrada 50; CST Saida 01";84424010
1;"Tributado; CST Entrada 50; CST Saida 01";84424020
1;"Tributado; CST Entrada 50; CST Saida 01";84424090
1;"Tributado; CST Entrada 50; CST Saida 01";84425000
1;"Tributado; CST Entrada 50; CST Saida 01";84431110
1;"Tributado; CST Entrada 50; CST Saida 01";84431190
1;"Tributado; CST Entrada 50; CST Saida 01";84431200
1;"Tributado; CST Entrada 50; CST Saida 01";84431310
1;"Tributado; CST Entrada 50; CST Saida 01";84431321
1;"Tributado; CST Entrada 50; CST Saida 01";84431329
1;"Tributado; CST Entrada 50; CST Saida 01";84431390
1;"Tributado; CST Entrada 50; CST Saida 01";84431400
1;"Tributado; CST Entrada 50; CST Saida 01";84431500
1;"Tributado; CST Entrada 50; CST Saida 01";84431600
1;"Tributado; CST Entrada 50; CST Saida 01";84431710
1;"Tributado; CST Entrada 50; CST Saida 01";84431790
1;"Tributado; CST Entrada 50; CST Saida 01";84431910
1;"Tributado; CST Entrada 50; CST Saida 01";84431990
1;"Tributado; CST Entrada 50; CST Saida 01";84433111
1;"Tributado; CST Entrada 50; CST Saida 01";84433112
1;"Tributado; CST Entrada 50; CST Saida 01";84433113
1;"Tributado; CST Entrada 50; CST Saida 01";84433114
1;"Tributado; CST Entrada 50; CST Saida 01";84433115
1;"Tributado; CST Entrada 50; CST Saida 01";84433116
1;"Tributado; CST Entrada 50; CST Saida 01";84433119
1;"Tributado; CST Entrada 50; CST Saida 01";84433191
1;"Tributado; CST Entrada 50; CST Saida 01";84433199
1;"Tributado; CST Entrada 50; CST Saida 01";84433221
1;"Tributado; CST Entrada 50; CST Saida 01";84433222
1;"Tributado; CST Entrada 50; CST Saida 01";84433223
1;"Tributado; CST Entrada 50; CST Saida 01";84433229
1;"Tributado; CST Entrada 50; CST Saida 01";84433231
1;"Tributado; CST Entrada 50; CST Saida 01";84433232
1;"Tributado; CST Entrada 50; CST Saida 01";84433233
1;"Tributado; CST Entrada 50; CST Saida 01";84433234
1;"Tributado; CST Entrada 50; CST Saida 01";84433235
1;"Tributado; CST Entrada 50; CST Saida 01";84433236
1;"Tributado; CST Entrada 50; CST Saida 01";84433237
1;"Tributado; CST Entrada 50; CST Saida 01";84433238
1;"Tributado; CST Entrada 50; CST Saida 01";84433239
1;"Tributado; CST Entrada 50; CST Saida 01";84433240
1;"Tributado; CST Entrada 50; CST Saida 01";84433251
1;"Tributado; CST Entrada 50; CST Saida 01";84433252
1;"Tributado; CST Entrada 50; CST Saida 01";84433259
1;"Tributado; CST Entrada 50; CST Saida 01";84433291
1;"Tributado; CST Entrada 50; CST Saida 01";84433299
1;"Tributado; CST Entrada 50; CST Saida 01";84433910
1;"Tributado; CST Entrada 50; CST Saida 01";84433921
1;"Tributado; CST Entrada 50; CST Saida 01";84433928
1;"Tributado; CST Entrada 50; CST Saida 01";84433929
1;"Tributado; CST Entrada 50; CST Saida 01";84433930
1;"Tributado; CST Entrada 50; CST Saida 01";84433990
1;"Tributado; CST Entrada 50; CST Saida 01";84439110
1;"Tributado; CST Entrada 50; CST Saida 01";84439191
1;"Tributado; CST Entrada 50; CST Saida 01";84439192
1;"Tributado; CST Entrada 50; CST Saida 01";84439199
1;"Tributado; CST Entrada 50; CST Saida 01";84439911
1;"Tributado; CST Entrada 50; CST Saida 01";84439912
1;"Tributado; CST Entrada 50; CST Saida 01";84439919
1;"Tributado; CST Entrada 50; CST Saida 01";84439921
1;"Tributado; CST Entrada 50; CST Saida 01";84439922
1;"Tributado; CST Entrada 50; CST Saida 01";84439923
1;"Tributado; CST Entrada 50; CST Saida 01";84439929
1;"Tributado; CST Entrada 50; CST Saida 01";84439931
1;"Tributado; CST Entrada 50; CST Saida 01";84439932
1;"Tributado; CST Entrada 50; CST Saida 01";84439933
1;"Tributado; CST Entrada 50; CST Saida 01";84439939
1;"Tributado; CST Entrada 50; CST Saida 01";84439941
1;"Tributado; CST Entrada 50; CST Saida 01";84439942
1;"Tributado; CST Entrada 50; CST Saida 01";84439949
1;"Tributado; CST Entrada 50; CST Saida 01";84439950
1;"Tributado; CST Entrada 50; CST Saida 01";84439960
1;"Tributado; CST Entrada 50; CST Saida 01";84439970
1;"Tributado; CST Entrada 50; CST Saida 01";84439980
1;"Tributado; CST Entrada 50; CST Saida 01";84439990
1;"Tributado; CST Entrada 50; CST Saida 01";84440010
1;"Tributado; CST Entrada 50; CST Saida 01";84440020
1;"Tributado; CST Entrada 50; CST Saida 01";84440090
1;"Tributado; CST Entrada 50; CST Saida 01";84451110
1;"Tributado; CST Entrada 50; CST Saida 01";84451120
1;"Tributado; CST Entrada 50; CST Saida 01";84451190
1;"Tributado; CST Entrada 50; CST Saida 01";84451200
1;"Tributado; CST Entrada 50; CST Saida 01";84451300
1;"Tributado; CST Entrada 50; CST Saida 01";84451910
1;"Tributado; CST Entrada 50; CST Saida 01";84451921
1;"Tributado; CST Entrada 50; CST Saida 01";84451922
1;"Tributado; CST Entrada 50; CST Saida 01";84451923
1;"Tributado; CST Entrada 50; CST Saida 01";84451924
1;"Tributado; CST Entrada 50; CST Saida 01";84451925
1;"Tributado; CST Entrada 50; CST Saida 01";84451926
1;"Tributado; CST Entrada 50; CST Saida 01";84451927
1;"Tributado; CST Entrada 50; CST Saida 01";84451929
1;"Tributado; CST Entrada 50; CST Saida 01";84452000
1;"Tributado; CST Entrada 50; CST Saida 01";84453010
1;"Tributado; CST Entrada 50; CST Saida 01";84453090
1;"Tributado; CST Entrada 50; CST Saida 01";84454011
1;"Tributado; CST Entrada 50; CST Saida 01";84454012
1;"Tributado; CST Entrada 50; CST Saida 01";84454018
1;"Tributado; CST Entrada 50; CST Saida 01";84454019
1;"Tributado; CST Entrada 50; CST Saida 01";84454021
1;"Tributado; CST Entrada 50; CST Saida 01";84454029
1;"Tributado; CST Entrada 50; CST Saida 01";84454031
1;"Tributado; CST Entrada 50; CST Saida 01";84454039
1;"Tributado; CST Entrada 50; CST Saida 01";84454040
1;"Tributado; CST Entrada 50; CST Saida 01";84454090
1;"Tributado; CST Entrada 50; CST Saida 01";84459010
1;"Tributado; CST Entrada 50; CST Saida 01";84459020
1;"Tributado; CST Entrada 50; CST Saida 01";84459030
1;"Tributado; CST Entrada 50; CST Saida 01";84459040
1;"Tributado; CST Entrada 50; CST Saida 01";84459090
1;"Tributado; CST Entrada 50; CST Saida 01";84461010
1;"Tributado; CST Entrada 50; CST Saida 01";84461090
1;"Tributado; CST Entrada 50; CST Saida 01";84462100
1;"Tributado; CST Entrada 50; CST Saida 01";84462900
1;"Tributado; CST Entrada 50; CST Saida 01";84463010
1;"Tributado; CST Entrada 50; CST Saida 01";84463020
1;"Tributado; CST Entrada 50; CST Saida 01";84463030
1;"Tributado; CST Entrada 50; CST Saida 01";84463040
1;"Tributado; CST Entrada 50; CST Saida 01";84463090
1;"Tributado; CST Entrada 50; CST Saida 01";84471100
1;"Tributado; CST Entrada 50; CST Saida 01";84471200
1;"Tributado; CST Entrada 50; CST Saida 01";84472010
1;"Tributado; CST Entrada 50; CST Saida 01";84472021
1;"Tributado; CST Entrada 50; CST Saida 01";84472029
1;"Tributado; CST Entrada 50; CST Saida 01";84472030
1;"Tributado; CST Entrada 50; CST Saida 01";84479010
1;"Tributado; CST Entrada 50; CST Saida 01";84479020
1;"Tributado; CST Entrada 50; CST Saida 01";84479090
1;"Tributado; CST Entrada 50; CST Saida 01";84481110
1;"Tributado; CST Entrada 50; CST Saida 01";84481120
1;"Tributado; CST Entrada 50; CST Saida 01";84481190
1;"Tributado; CST Entrada 50; CST Saida 01";84481900
1;"Tributado; CST Entrada 50; CST Saida 01";84482010
1;"Tributado; CST Entrada 50; CST Saida 01";84482020
1;"Tributado; CST Entrada 50; CST Saida 01";84482030
1;"Tributado; CST Entrada 50; CST Saida 01";84482090
1;"Tributado; CST Entrada 50; CST Saida 01";84483100
1;"Tributado; CST Entrada 50; CST Saida 01";84483211
1;"Tributado; CST Entrada 50; CST Saida 01";84483219
1;"Tributado; CST Entrada 50; CST Saida 01";84483220
1;"Tributado; CST Entrada 50; CST Saida 01";84483230
1;"Tributado; CST Entrada 50; CST Saida 01";84483240
1;"Tributado; CST Entrada 50; CST Saida 01";84483250
1;"Tributado; CST Entrada 50; CST Saida 01";84483290
1;"Tributado; CST Entrada 50; CST Saida 01";84483310
1;"Tributado; CST Entrada 50; CST Saida 01";84483390
1;"Tributado; CST Entrada 50; CST Saida 01";84483911
1;"Tributado; CST Entrada 50; CST Saida 01";84483912
1;"Tributado; CST Entrada 50; CST Saida 01";84483917
1;"Tributado; CST Entrada 50; CST Saida 01";84483919
1;"Tributado; CST Entrada 50; CST Saida 01";84483921
1;"Tributado; CST Entrada 50; CST Saida 01";84483922
1;"Tributado; CST Entrada 50; CST Saida 01";84483923
1;"Tributado; CST Entrada 50; CST Saida 01";84483929
1;"Tributado; CST Entrada 50; CST Saida 01";84483991
1;"Tributado; CST Entrada 50; CST Saida 01";84483992
1;"Tributado; CST Entrada 50; CST Saida 01";84483999
1;"Tributado; CST Entrada 50; CST Saida 01";84484200
1;"Tributado; CST Entrada 50; CST Saida 01";84484910
1;"Tributado; CST Entrada 50; CST Saida 01";84484920
1;"Tributado; CST Entrada 50; CST Saida 01";84484990
1;"Tributado; CST Entrada 50; CST Saida 01";84485110
1;"Tributado; CST Entrada 50; CST Saida 01";84485190
1;"Tributado; CST Entrada 50; CST Saida 01";84485910
1;"Tributado; CST Entrada 50; CST Saida 01";84485921
1;"Tributado; CST Entrada 50; CST Saida 01";84485922
1;"Tributado; CST Entrada 50; CST Saida 01";84485929
1;"Tributado; CST Entrada 50; CST Saida 01";84485930
1;"Tributado; CST Entrada 50; CST Saida 01";84485940
1;"Tributado; CST Entrada 50; CST Saida 01";84485990
1;"Tributado; CST Entrada 50; CST Saida 01";84490010
1;"Tributado; CST Entrada 50; CST Saida 01";84490020
1;"Tributado; CST Entrada 50; CST Saida 01";84490080
1;"Tributado; CST Entrada 50; CST Saida 01";84490091
1;"Tributado; CST Entrada 50; CST Saida 01";84490099
1;"Tributado; CST Entrada 50; CST Saida 01";84501100
1;"Tributado; CST Entrada 50; CST Saida 01";84501200
1;"Tributado; CST Entrada 50; CST Saida 01";84501900
1;"Tributado; CST Entrada 50; CST Saida 01";84502010
1;"Tributado; CST Entrada 50; CST Saida 01";84502020
1;"Tributado; CST Entrada 50; CST Saida 01";84502090
1;"Tributado; CST Entrada 50; CST Saida 01";84509010
1;"Tributado; CST Entrada 50; CST Saida 01";84509090
1;"Tributado; CST Entrada 50; CST Saida 01";84511000
1;"Tributado; CST Entrada 50; CST Saida 01";84512100
1;"Tributado; CST Entrada 50; CST Saida 01";84512910
1;"Tributado; CST Entrada 50; CST Saida 01";84512990
1;"Tributado; CST Entrada 50; CST Saida 01";84513010
1;"Tributado; CST Entrada 50; CST Saida 01";84513091
1;"Tributado; CST Entrada 50; CST Saida 01";84513099
1;"Tributado; CST Entrada 50; CST Saida 01";84514010
1;"Tributado; CST Entrada 50; CST Saida 01";84514021
1;"Tributado; CST Entrada 50; CST Saida 01";84514029
1;"Tributado; CST Entrada 50; CST Saida 01";84514090
1;"Tributado; CST Entrada 50; CST Saida 01";84515010
1;"Tributado; CST Entrada 50; CST Saida 01";84515020
1;"Tributado; CST Entrada 50; CST Saida 01";84515090
1;"Tributado; CST Entrada 50; CST Saida 01";84518000
1;"Tributado; CST Entrada 50; CST Saida 01";84519010
1;"Tributado; CST Entrada 50; CST Saida 01";84519090
1;"Tributado; CST Entrada 50; CST Saida 01";84521000
1;"Tributado; CST Entrada 50; CST Saida 01";84522110
1;"Tributado; CST Entrada 50; CST Saida 01";84522120
1;"Tributado; CST Entrada 50; CST Saida 01";84522190
1;"Tributado; CST Entrada 50; CST Saida 01";84522910
1;"Tributado; CST Entrada 50; CST Saida 01";84522921
1;"Tributado; CST Entrada 50; CST Saida 01";84522922
1;"Tributado; CST Entrada 50; CST Saida 01";84522923
1;"Tributado; CST Entrada 50; CST Saida 01";84522924
1;"Tributado; CST Entrada 50; CST Saida 01";84522925
1;"Tributado; CST Entrada 50; CST Saida 01";84522929
1;"Tributado; CST Entrada 50; CST Saida 01";84522990
1;"Tributado; CST Entrada 50; CST Saida 01";84523000
1;"Tributado; CST Entrada 50; CST Saida 01";84529020
1;"Tributado; CST Entrada 50; CST Saida 01";84529081
1;"Tributado; CST Entrada 50; CST Saida 01";84529089
1;"Tributado; CST Entrada 50; CST Saida 01";84529091
1;"Tributado; CST Entrada 50; CST Saida 01";84529092
1;"Tributado; CST Entrada 50; CST Saida 01";84529093
1;"Tributado; CST Entrada 50; CST Saida 01";84529094
1;"Tributado; CST Entrada 50; CST Saida 01";84529099
1;"Tributado; CST Entrada 50; CST Saida 01";84531010
1;"Tributado; CST Entrada 50; CST Saida 01";84531090
1;"Tributado; CST Entrada 50; CST Saida 01";84532000
1;"Tributado; CST Entrada 50; CST Saida 01";84538000
1;"Tributado; CST Entrada 50; CST Saida 01";84539000
1;"Tributado; CST Entrada 50; CST Saida 01";84541000
1;"Tributado; CST Entrada 50; CST Saida 01";84542010
1;"Tributado; CST Entrada 50; CST Saida 01";84542090
1;"Tributado; CST Entrada 50; CST Saida 01";84543010
1;"Tributado; CST Entrada 50; CST Saida 01";84543020
1;"Tributado; CST Entrada 50; CST Saida 01";84543090
1;"Tributado; CST Entrada 50; CST Saida 01";84549010
1;"Tributado; CST Entrada 50; CST Saida 01";84549090
1;"Tributado; CST Entrada 50; CST Saida 01";84551000
1;"Tributado; CST Entrada 50; CST Saida 01";84552110
1;"Tributado; CST Entrada 50; CST Saida 01";84552190
1;"Tributado; CST Entrada 50; CST Saida 01";84552210
1;"Tributado; CST Entrada 50; CST Saida 01";84552290
1;"Tributado; CST Entrada 50; CST Saida 01";84553010
1;"Tributado; CST Entrada 50; CST Saida 01";84553020
1;"Tributado; CST Entrada 50; CST Saida 01";84553090
1;"Tributado; CST Entrada 50; CST Saida 01";84559000
1;"Tributado; CST Entrada 50; CST Saida 01";84561111
1;"Tributado; CST Entrada 50; CST Saida 01";84561119
1;"Tributado; CST Entrada 50; CST Saida 01";84561190
1;"Tributado; CST Entrada 50; CST Saida 01";84561211
1;"Tributado; CST Entrada 50; CST Saida 01";84561219
1;"Tributado; CST Entrada 50; CST Saida 01";84561290
